Time,Volume,ATR,p1wick,p1body,p1tail,p1dir,p2wick,p2body,p2tail,p2dir,p3wick,p3body,p3tail,p3dir,ans
06,71270,0.0024636,0.0008200,0.0039700,0.0010200,0,0.0010700,0.0009800,0.0000700,1,0.0000300,0.0012100,0.0002500,0,SE
10,35722,0.0024777,0.0003300,0.0014800,0.0008500,0,0.0008200,0.0039700,0.0010200,0,0.0010700,0.0009800,0.0000700,1,LE
14,5758,0.0023700,0.0000900,0.0003400,0.0005400,0,0.0003300,0.0014800,0.0008500,0,0.0008200,0.0039700,0.0010200,0,LE
14,4374,0.0022971,0.0002900,0.0003800,0.0001700,0,0.0000900,0.0003400,0.0005400,0,0.0003300,0.0014800,0.0008500,0,LE
18,11886,0.0022023,0.0000100,0.0008400,0.0001200,1,0.0002900,0.0003800,0.0001700,0,0.0000900,0.0003400,0.0005400,0,SE
22,18509,0.0021936,0.0005100,0.0013100,0.0002600,1,0.0000100,0.0008400,0.0001200,1,0.0002900,0.0003800,0.0001700,0,SE
02,39614,0.0021812,0.0000700,0.0001100,0.0018400,0,0.0005100,0.0013100,0.0002600,1,0.0000100,0.0008400,0.0001200,1,SE
06,37790,0.0021875,0.0013700,0.0007600,0.0001400,0,0.0000700,0.0001100,0.0018400,0,0.0005100,0.0013100,0.0002600,1,SE
10,30416,0.0021248,0.0000500,0.0010800,0.0001800,1,0.0013700,0.0007600,0.0001400,0,0.0000700,0.0001100,0.0018400,0,SE
14,12872,0.0021374,0.0009800,0.0011900,0.0001300,0,0.0000500,0.0010800,0.0001800,1,0.0013700,0.0007600,0.0001400,0,SE
18,12709,0.0020825,0.0001000,0.0011300,0.0001400,1,0.0009800,0.0011900,0.0001300,0,0.0000500,0.0010800,0.0001800,1,SE
22,15568,0.0020002,0.0002600,0.0004500,0.0002200,0,0.0001000,0.0011300,0.0001400,1,0.0009800,0.0011900,0.0001300,0,SE
02,42472,0.0021259,0.0006200,0.0018400,0.0013000,1,0.0002600,0.0004500,0.0002200,0,0.0001000,0.0011300,0.0001400,1,SE
06,45270,0.0021891,0.0013900,0.0004900,0.0011300,0,0.0006200,0.0018400,0.0013000,1,0.0002600,0.0004500,0.0002200,0,SE
10,26773,0.0021134,0.0001500,0.0008400,0.0001400,0,0.0013900,0.0004900,0.0011300,0,0.0006200,0.0018400,0.0013000,1,SE
14,8819,0.0020232,0.0002700,0.0003800,0.0002000,1,0.0001500,0.0008400,0.0001400,0,0.0013900,0.0004900,0.0011300,0,SE
18,15790,0.0020265,0.0000000,0.0017600,0.0002900,0,0.0002700,0.0003800,0.0002000,1,0.0001500,0.0008400,0.0001400,0,SE
22,17400,0.0019582,0.0006200,0.0003000,0.0001500,0,0.0000000,0.0017600,0.0002900,0,0.0002700,0.0003800,0.0002000,1,SE
02,34933,0.0019583,0.0011900,0.0002900,0.0004800,0,0.0006200,0.0003000,0.0001500,0,0.0000000,0.0017600,0.0002900,0,SE
06,44337,0.0019877,0.0006400,0.0002200,0.0015100,0,0.0011900,0.0002900,0.0004800,0,0.0006200,0.0003000,0.0001500,0,SE
10,23402,0.0019658,0.0002600,0.0010300,0.0003900,0,0.0006400,0.0002200,0.0015100,0,0.0011900,0.0002900,0.0004800,0,SE
14,10744,0.0018803,0.0004200,0.0000200,0.0003300,1,0.0002600,0.0010300,0.0003900,0,0.0006400,0.0002200,0.0015100,0,SE
18,13915,0.0018746,0.0002600,0.0014500,0.0000900,1,0.0004200,0.0000200,0.0003300,1,0.0002600,0.0010300,0.0003900,0,SE
22,17137,0.0017907,0.0001700,0.0003600,0.0001700,0,0.0002600,0.0014500,0.0000900,1,0.0004200,0.0000200,0.0003300,1,SE
02,32977,0.0018057,0.0017300,0.0000700,0.0002000,1,0.0001700,0.0003600,0.0001700,0,0.0002600,0.0014500,0.0000900,1,SE
06,55356,0.0018574,0.0005600,0.0011700,0.0008000,0,0.0017300,0.0000700,0.0002000,1,0.0001700,0.0003600,0.0001700,0,SE
10,29138,0.0018554,0.0006600,0.0008800,0.0002900,1,0.0005600,0.0011700,0.0008000,0,0.0017300,0.0000700,0.0002000,1,SE
14,9211,0.0017893,0.0002600,0.0001000,0.0005700,0,0.0006600,0.0008800,0.0002900,1,0.0005600,0.0011700,0.0008000,0,SE
18,12061,0.0017251,0.0000100,0.0007500,0.0001300,0,0.0002600,0.0001000,0.0005700,0,0.0006600,0.0008800,0.0002900,1,SE
22,14642,0.0016476,0.0001800,0.0002700,0.0001900,1,0.0000100,0.0007500,0.0001300,0,0.0002600,0.0001000,0.0005700,0,SE
02,36959,0.0017706,0.0005700,0.0020600,0.0007400,0,0.0001800,0.0002700,0.0001900,1,0.0000100,0.0007500,0.0001300,0,L
06,38307,0.0018056,0.0006500,0.0010800,0.0005300,0,0.0005700,0.0020600,0.0007400,0,0.0001800,0.0002700,0.0001900,1,L
10,22592,0.0018252,0.0000700,0.0011000,0.0009100,0,0.0006500,0.0010800,0.0005300,0,0.0005700,0.0020600,0.0007400,0,L
14,6169,0.0017541,0.0001800,0.0001700,0.0004800,1,0.0000700,0.0011000,0.0009100,0,0.0006500,0.0010800,0.0005300,0,L
14,2560,0.0016624,0.0000300,0.0000800,0.0003600,0,0.0001800,0.0001700,0.0004800,1,0.0000700,0.0011000,0.0009100,0,L
18,9699,0.0016151,0.0001800,0.0001100,0.0007100,1,0.0000300,0.0000800,0.0003600,0,0.0001800,0.0001700,0.0004800,1,L
22,12595,0.0015618,0.0002700,0.0002500,0.0003500,1,0.0001800,0.0001100,0.0007100,1,0.0000300,0.0000800,0.0003600,0,L
02,27691,0.0015367,0.0005000,0.0002800,0.0004300,0,0.0002700,0.0002500,0.0003500,1,0.0001800,0.0001100,0.0007100,1,L
06,31404,0.0016119,0.0008700,0.0006300,0.0010900,1,0.0005000,0.0002800,0.0004300,0,0.0002700,0.0002500,0.0003500,1,L
10,18071,0.0015668,0.0001100,0.0006200,0.0002500,1,0.0008700,0.0006300,0.0010900,1,0.0005000,0.0002800,0.0004300,0,L
14,8826,0.0015006,0.0001600,0.0001500,0.0003300,0,0.0001100,0.0006200,0.0002500,1,0.0008700,0.0006300,0.0010900,1,L
18,8344,0.0014548,0.0002000,0.0002800,0.0003800,0,0.0001600,0.0001500,0.0003300,0,0.0001100,0.0006200,0.0002500,1,L
22,8922,0.0014188,0.0000600,0.0003900,0.0005000,0,0.0002000,0.0002800,0.0003800,0,0.0001600,0.0001500,0.0003300,0,L
02,19841,0.0014532,0.0002800,0.0011600,0.0004600,0,0.0000600,0.0003900,0.0005000,0,0.0002000,0.0002800,0.0003800,0,L
06,20045,0.0014736,0.0000100,0.0016300,0.0001000,1,0.0002800,0.0011600,0.0004600,0,0.0000600,0.0003900,0.0005000,0,L
10,12343,0.0014541,0.0003400,0.0004600,0.0004000,0,0.0000100,0.0016300,0.0001000,1,0.0002800,0.0011600,0.0004600,0,L
14,11472,0.0014074,0.0002000,0.0001900,0.0004100,1,0.0003400,0.0004600,0.0004000,0,0.0000100,0.0016300,0.0001000,1,L
18,992,0.0013711,0.0001200,0.0000800,0.0007000,0,0.0002000,0.0001900,0.0004100,1,0.0003400,0.0004600,0.0004000,0,L
22,1078,0.0013796,0.0002100,0.0003700,0.0009100,0,0.0001200,0.0000800,0.0007000,0,0.0002000,0.0001900,0.0004100,1,L
14,2816,0.0013754,0.0000900,0.0005900,0.0000100,1,0.0002100,0.0003700,0.0009100,0,0.0001200,0.0000800,0.0007000,0,L
18,5141,0.0013264,0.0000400,0.0004300,0.0002200,0,0.0000900,0.0005900,0.0000100,1,0.0002100,0.0003700,0.0009100,0,L
22,4762,0.0012731,0.0001500,0.0000300,0.0004000,1,0.0000400,0.0004300,0.0002200,0,0.0000900,0.0005900,0.0000100,1,L
02,7176,0.0012843,0.0006000,0.0005000,0.0003300,0,0.0001500,0.0000300,0.0004000,1,0.0000400,0.0004300,0.0002200,0,L
06,11381,0.0012976,0.0000900,0.0013800,0.0000000,1,0.0006000,0.0005000,0.0003300,0,0.0001500,0.0000300,0.0004000,1,L
10,10253,0.0013006,0.0005800,0.0004000,0.0003600,1,0.0000900,0.0013800,0.0000000,1,0.0006000,0.0005000,0.0003300,0,L
14,13772,0.0012741,0.0001600,0.0001800,0.0005900,0,0.0005800,0.0004000,0.0003600,1,0.0000900,0.0013800,0.0000000,1,L
18,13148,0.0013353,0.0001400,0.0017300,0.0002600,1,0.0001600,0.0001800,0.0005900,0,0.0005800,0.0004000,0.0003600,1,L
22,14829,0.0013349,0.0000400,0.0010900,0.0002000,1,0.0001400,0.0017300,0.0002600,1,0.0001600,0.0001800,0.0005900,0,L
02,32538,0.0013853,0.0002300,0.0018000,0.0000000,1,0.0000400,0.0010900,0.0002000,1,0.0001400,0.0017300,0.0002600,1,L
06,36083,0.0015270,0.0016300,0.0015400,0.0002000,1,0.0002300,0.0018000,0.0000000,1,0.0000400,0.0010900,0.0002000,1,LE
10,21526,0.0016315,0.0001000,0.0024400,0.0004500,1,0.0016300,0.0015400,0.0002000,1,0.0002300,0.0018000,0.0000000,1,LE
14,6448,0.0016328,0.0000000,0.0016100,0.0000400,0,0.0001000,0.0024400,0.0004500,1,0.0016300,0.0015400,0.0002000,1,LE
14,3216,0.0016062,0.0002600,0.0007700,0.0001800,1,0.0000000,0.0016100,0.0000400,0,0.0001000,0.0024400,0.0004500,1,LE
18,12998,0.0017072,0.0011800,0.0017800,0.0000600,1,0.0002600,0.0007700,0.0001800,1,0.0000000,0.0016100,0.0000400,0,LE
22,14350,0.0016831,0.0006700,0.0003200,0.0003800,0,0.0011800,0.0017800,0.0000600,1,0.0002600,0.0007700,0.0001800,1,LE
02,34159,0.0016686,0.0008600,0.0004300,0.0001900,0,0.0006700,0.0003200,0.0003800,0,0.0011800,0.0017800,0.0000600,1,LE
06,40364,0.0017380,0.0007000,0.0009400,0.0010000,1,0.0008600,0.0004300,0.0001900,0,0.0006700,0.0003200,0.0003800,0,LE
10,21052,0.0017624,0.0018600,0.0001200,0.0001000,1,0.0007000,0.0009400,0.0010000,1,0.0008600,0.0004300,0.0001900,0,LE
14,7849,0.0016930,0.0002200,0.0000700,0.0005000,0,0.0018600,0.0001200,0.0001000,1,0.0007000,0.0009400,0.0010000,1,LE
18,9685,0.0016863,0.0011300,0.0002100,0.0002600,1,0.0002200,0.0000700,0.0005000,0,0.0018600,0.0001200,0.0001000,1,LE
22,8079,0.0016109,0.0002900,0.0002000,0.0001400,1,0.0011300,0.0002100,0.0002600,1,0.0002200,0.0000700,0.0005000,0,LE
02,26249,0.0016772,0.0000600,0.0022000,0.0002800,1,0.0002900,0.0002000,0.0001400,1,0.0011300,0.0002100,0.0002600,1,S
06,38000,0.0017146,0.0011400,0.0003900,0.0006700,0,0.0000600,0.0022000,0.0002800,1,0.0002900,0.0002000,0.0001400,1,S
10,21772,0.0017000,0.0007600,0.0006700,0.0000800,0,0.0011400,0.0003900,0.0006700,0,0.0000600,0.0022000,0.0002800,1,S
14,3989,0.0016557,0.0001400,0.0009400,0.0000000,0,0.0007600,0.0006700,0.0000800,0,0.0011400,0.0003900,0.0006700,0,S
14,1401,0.0016388,0.0003000,0.0004500,0.0000100,1,0.0001400,0.0009400,0.0000000,0,0.0007600,0.0006700,0.0000800,0,S
18,9592,0.0016082,0.0005700,0.0005600,0.0000800,0,0.0003000,0.0004500,0.0000100,1,0.0001400,0.0009400,0.0000000,0,S
22,16166,0.0015898,0.0001100,0.0003400,0.0009000,0,0.0005700,0.0005600,0.0000800,0,0.0003000,0.0004500,0.0000100,1,S
02,30225,0.0016898,0.0004200,0.0025100,0.0000600,0,0.0001100,0.0003400,0.0009000,0,0.0005700,0.0005600,0.0000800,0,S
06,359343,0.0017998,0.0001800,0.0015800,0.0014700,1,0.0004200,0.0025100,0.0000600,0,0.0001100,0.0003400,0.0009000,0,S
10,64730,0.0019534,0.0002400,0.0034300,0.0002800,0,0.0001800,0.0015800,0.0014700,1,0.0004200,0.0025100,0.0000600,0,SE
14,7160,0.0018681,0.0002700,0.0004600,0.0000300,1,0.0002400,0.0034300,0.0002800,0,0.0001800,0.0015800,0.0014700,1,S
18,14820,0.0017983,0.0006400,0.0001300,0.0001200,1,0.0002700,0.0004600,0.0000300,1,0.0002400,0.0034300,0.0002800,0,S
22,19009,0.0018327,0.0002900,0.0018800,0.0001100,0,0.0006400,0.0001300,0.0001200,1,0.0002700,0.0004600,0.0000300,1,LE
02,43631,0.0019554,0.0007300,0.0023100,0.0005100,0,0.0002900,0.0018800,0.0001100,0,0.0006400,0.0001300,0.0001200,1,LE
06,42930,0.0020964,0.0004100,0.0033300,0.0001900,1,0.0007300,0.0023100,0.0005100,0,0.0002900,0.0018800,0.0001100,0,LE
10,52384,0.0020795,0.0012500,0.0003900,0.0002200,1,0.0004100,0.0033300,0.0001900,1,0.0007300,0.0023100,0.0005100,0,S
14,4630,0.0020388,0.0000100,0.0012500,0.0002500,0,0.0012500,0.0003900,0.0002200,1,0.0004100,0.0033300,0.0001900,1,LE
14,4398,0.0019853,0.0002100,0.0005200,0.0001500,0,0.0000100,0.0012500,0.0002500,0,0.0012500,0.0003900,0.0002200,1,LE
18,14933,0.0019214,0.0005200,0.0005400,0.0000300,1,0.0002100,0.0005200,0.0001500,0,0.0000100,0.0012500,0.0002500,0,LE
22,18306,0.0018527,0.0000900,0.0001200,0.0007500,0,0.0005200,0.0005400,0.0000300,1,0.0002100,0.0005200,0.0001500,0,LE
02,35991,0.0020225,0.0002300,0.0038500,0.0001500,1,0.0000900,0.0001200,0.0007500,0,0.0005200,0.0005400,0.0000300,1,S
06,39032,0.0020366,0.0001100,0.0014600,0.0006500,0,0.0002300,0.0038500,0.0001500,1,0.0000900,0.0001200,0.0007500,0,S
10,22648,0.0020126,0.0006700,0.0002500,0.0007800,1,0.0001100,0.0014600,0.0006500,0,0.0002300,0.0038500,0.0001500,1,S
14,9053,0.0019403,0.0003500,0.0004000,0.0002500,1,0.0006700,0.0002500,0.0007800,1,0.0001100,0.0014600,0.0006500,0,S
18,10475,0.0018581,0.0001700,0.0003100,0.0003100,0,0.0003500,0.0004000,0.0002500,1,0.0006700,0.0002500,0.0007800,1,S
22,19687,0.0018718,0.0001300,0.0018100,0.0001100,0,0.0001700,0.0003100,0.0003100,0,0.0003500,0.0004000,0.0002500,1,S
02,38146,0.0019152,0.0008000,0.0007600,0.0009200,1,0.0001300,0.0018100,0.0001100,0,0.0001700,0.0003100,0.0003100,0,S
06,49512,0.0021277,0.0001400,0.0040000,0.0007500,0,0.0008000,0.0007600,0.0009200,1,0.0001300,0.0018100,0.0001100,0,S
10,24019,0.0020900,0.0005000,0.0002800,0.0008200,1,0.0001400,0.0040000,0.0007500,0,0.0008000,0.0007600,0.0009200,1,S
14,13753,0.0020272,0.0000400,0.0009400,0.0002300,1,0.0005000,0.0002800,0.0008200,1,0.0001400,0.0040000,0.0007500,0,S
18,32931,0.0019945,0.0013600,0.0000700,0.0001400,1,0.0000400,0.0009400,0.0002300,1,0.0005000,0.0002800,0.0008200,1,S
22,20479,0.0019413,0.0001200,0.0003400,0.0007900,0,0.0013600,0.0000700,0.0001400,1,0.0000400,0.0009400,0.0002300,1,S
02,50759,0.0020434,0.0002000,0.0024200,0.0007500,0,0.0001200,0.0003400,0.0007900,0,0.0013600,0.0000700,0.0001400,1,SE
06,47613,0.0020381,0.0003700,0.0007300,0.0008700,0,0.0002000,0.0024200,0.0007500,0,0.0001200,0.0003400,0.0007900,0,LE
10,34112,0.0020197,0.0006200,0.0008500,0.0003100,0,0.0003700,0.0007300,0.0008700,0,0.0002000,0.0024200,0.0007500,0,LE
14,9361,0.0019697,0.0001900,0.0001600,0.0009700,1,0.0006200,0.0008500,0.0003100,0,0.0003700,0.0007300,0.0008700,0,LE
18,14840,0.0019033,0.0004300,0.0002200,0.0003900,1,0.0001900,0.0001600,0.0009700,1,0.0006200,0.0008500,0.0003100,0,LE
22,16414,0.0018345,0.0005100,0.0000100,0.0004200,0,0.0004300,0.0002200,0.0003900,1,0.0001900,0.0001600,0.0009700,1,LE
02,35472,0.0018635,0.0003800,0.0010600,0.0008000,0,0.0005100,0.0000100,0.0004200,0,0.0004300,0.0002200,0.0003900,1,LE
06,40221,0.0019082,0.0012800,0.0002300,0.0009800,0,0.0003800,0.0010600,0.0008000,0,0.0005100,0.0000100,0.0004200,0,LE
10,29249,0.0018991,0.0005200,0.0004000,0.0008600,1,0.0012800,0.0002300,0.0009800,0,0.0003800,0.0010600,0.0008000,0,LE
14,6653,0.0018098,0.0000000,0.0003300,0.0003200,1,0.0005200,0.0004000,0.0008600,1,0.0012800,0.0002300,0.0009800,0,LE
18,9346,0.0017334,0.0000200,0.0001100,0.0006100,0,0.0000000,0.0003300,0.0003200,1,0.0005200,0.0004000,0.0008600,1,LE
22,11300,0.0016589,0.0003000,0.0001100,0.0002800,0,0.0000200,0.0001100,0.0006100,0,0.0000000,0.0003300,0.0003200,1,LE
02,31020,0.0017133,0.0002300,0.0013900,0.0008000,0,0.0003000,0.0001100,0.0002800,0,0.0000200,0.0001100,0.0006100,0,LE
06,48080,0.0018173,0.0005100,0.0019900,0.0006700,1,0.0002300,0.0013900,0.0008000,0,0.0003000,0.0001100,0.0002800,0,LE
10,22883,0.0018161,0.0007100,0.0009200,0.0001700,1,0.0005100,0.0019900,0.0006700,1,0.0002300,0.0013900,0.0008000,0,LE
14,4148,0.0017292,0.0000400,0.0005600,0.0000000,0,0.0007100,0.0009200,0.0001700,1,0.0005100,0.0019900,0.0006700,1,LE
14,1889,0.0016636,0.0004800,0.0002000,0.0001300,1,0.0000400,0.0005600,0.0000000,0,0.0007100,0.0009200,0.0001700,1,LE
18,8499,0.0016447,0.0000600,0.0013200,0.0000200,1,0.0004800,0.0002000,0.0001300,1,0.0000400,0.0005600,0.0000000,0,LE
22,11248,0.0015973,0.0002600,0.0006500,0.0000700,0,0.0000600,0.0013200,0.0000200,1,0.0004800,0.0002000,0.0001300,1,LE
02,39689,0.0016517,0.0013400,0.0002300,0.0007900,0,0.0002600,0.0006500,0.0000700,0,0.0000600,0.0013200,0.0000200,1,LE
06,36440,0.0016816,0.0005100,0.0012700,0.0002900,1,0.0013400,0.0002300,0.0007900,0,0.0002600,0.0006500,0.0000700,0,LE
10,19285,0.0016644,0.0008700,0.0005200,0.0000500,1,0.0005100,0.0012700,0.0002900,1,0.0013400,0.0002300,0.0007900,0,SE
14,6298,0.0015955,0.0000900,0.0003700,0.0002400,0,0.0008700,0.0005200,0.0000500,1,0.0005100,0.0012700,0.0002900,1,LE
18,14164,0.0015594,0.0006600,0.0001100,0.0003200,1,0.0000900,0.0003700,0.0002400,0,0.0008700,0.0005200,0.0000500,1,LE
22,14286,0.0015166,0.0002100,0.0006700,0.0000800,1,0.0006600,0.0001100,0.0003200,1,0.0000900,0.0003700,0.0002400,0,SE
02,30432,0.0015347,0.0001700,0.0012000,0.0004000,0,0.0002100,0.0006700,0.0000800,1,0.0006600,0.0001100,0.0003200,1,LE
06,49930,0.0016093,0.0000000,0.0008200,0.0017600,0,0.0001700,0.0012000,0.0004000,0,0.0002100,0.0006700,0.0000800,1,LE
10,21070,0.0015987,0.0006800,0.0005800,0.0002000,1,0.0000000,0.0008200,0.0017600,0,0.0001700,0.0012000,0.0004000,0,LE
14,7290,0.0015245,0.0002300,0.0000400,0.0002900,0,0.0006800,0.0005800,0.0002000,1,0.0000000,0.0008200,0.0017600,0,LE
18,8954,0.0014449,0.0000900,0.0002600,0.0000600,1,0.0002300,0.0000400,0.0002900,0,0.0006800,0.0005800,0.0002000,1,LE
22,15652,0.0014109,0.0006500,0.0001900,0.0001300,0,0.0000900,0.0002600,0.0000600,1,0.0002300,0.0000400,0.0002900,0,LE
02,34227,0.0015702,0.0006900,0.0019700,0.0009800,1,0.0006500,0.0001900,0.0001300,0,0.0000900,0.0002600,0.0000600,1,S
06,58606,0.0016280,0.0011300,0.0004300,0.0008200,1,0.0006900,0.0019700,0.0009800,1,0.0006500,0.0001900,0.0001300,0,S
10,24210,0.0015974,0.0009200,0.0001800,0.0001000,0,0.0011300,0.0004300,0.0008200,1,0.0006900,0.0019700,0.0009800,1,S
14,8081,0.0015248,0.0001500,0.0002000,0.0002300,1,0.0009200,0.0001800,0.0001000,0,0.0011300,0.0004300,0.0008200,1,S
18,9998,0.0014680,0.0005300,0.0000300,0.0001700,1,0.0001500,0.0002000,0.0002300,1,0.0009200,0.0001800,0.0001000,0,S
22,13166,0.0014267,0.0000700,0.0005100,0.0003100,0,0.0005300,0.0000300,0.0001700,1,0.0001500,0.0002000,0.0002300,1,S
02,27851,0.0014527,0.0004800,0.0011100,0.0002000,1,0.0000700,0.0005100,0.0003100,0,0.0005300,0.0000300,0.0001700,1,S
06,51916,0.0016468,0.0013800,0.0018200,0.0009700,0,0.0004800,0.0011100,0.0002000,1,0.0000700,0.0005100,0.0003100,0,S
10,22575,0.0016320,0.0001600,0.0005900,0.0006900,0,0.0013800,0.0018200,0.0009700,0,0.0004800,0.0011100,0.0002000,1,S
14,7276,0.0015426,0.0001300,0.0002000,0.0000500,1,0.0001600,0.0005900,0.0006900,0,0.0013800,0.0018200,0.0009700,0,S
18,10483,0.0015159,0.0005700,0.0005900,0.0000100,0,0.0001300,0.0002000,0.0000500,1,0.0001600,0.0005900,0.0006900,0,S
22,11460,0.0014805,0.0004800,0.0005400,0.0000000,1,0.0005700,0.0005900,0.0000100,0,0.0001300,0.0002000,0.0000500,1,S
02,33690,0.0016126,0.0003300,0.0024000,0.0006000,0,0.0004800,0.0005400,0.0000000,1,0.0005700,0.0005900,0.0000100,0,S
06,45241,0.0017010,0.0002300,0.0018600,0.0007600,0,0.0003300,0.0024000,0.0006000,0,0.0004800,0.0005400,0.0000000,1,S
10,17858,0.0016374,0.0002300,0.0000700,0.0005100,0,0.0002300,0.0018600,0.0007600,0,0.0003300,0.0024000,0.0006000,0,S
14,5110,0.0015540,0.0000300,0.0004000,0.0000400,0,0.0002300,0.0000700,0.0005100,0,0.0002300,0.0018600,0.0007600,0,S
14,3275,0.0014851,0.0000200,0.0003600,0.0002100,1,0.0000300,0.0004000,0.0000400,0,0.0002300,0.0000700,0.0005100,0,S
18,10298,0.0014255,0.0003000,0.0001300,0.0002200,1,0.0000200,0.0003600,0.0002100,1,0.0000300,0.0004000,0.0000400,0,S
22,14137,0.0013837,0.0006400,0.0001600,0.0000400,0,0.0003000,0.0001300,0.0002200,1,0.0000200,0.0003600,0.0002100,1,S
02,22921,0.0013934,0.0003000,0.0008700,0.0003500,0,0.0006400,0.0001600,0.0000400,0,0.0003000,0.0001300,0.0002200,1,LE
06,18901,0.0013689,0.0001400,0.0003000,0.0006100,0,0.0003000,0.0008700,0.0003500,0,0.0006400,0.0001600,0.0000400,0,LE
10,14152,0.0013489,0.0000200,0.0009000,0.0001700,1,0.0001400,0.0003000,0.0006100,0,0.0003000,0.0008700,0.0003500,0,S
14,17183,0.0012997,0.0001700,0.0004400,0.0000500,1,0.0000200,0.0009000,0.0001700,1,0.0001400,0.0003000,0.0006100,0,S
18,12119,0.0012776,0.0001300,0.0001000,0.0007600,1,0.0001700,0.0004400,0.0000500,1,0.0000200,0.0009000,0.0001700,1,S
22,13355,0.0012421,0.0002000,0.0005200,0.0000600,0,0.0001300,0.0001000,0.0007600,1,0.0001700,0.0004400,0.0000500,1,LE
02,35547,0.0013291,0.0004600,0.0013300,0.0006700,1,0.0002000,0.0005200,0.0000600,0,0.0001300,0.0001000,0.0007600,1,S
06,41054,0.0014413,0.0012500,0.0007700,0.0008800,0,0.0004600,0.0013300,0.0006700,1,0.0002000,0.0005200,0.0000600,0,S
10,19513,0.0014119,0.0002200,0.0002800,0.0005300,0,0.0012500,0.0007700,0.0008800,0,0.0004600,0.0013300,0.0006700,1,S
14,11676,0.0014132,0.0000300,0.0009800,0.0004200,0,0.0002200,0.0002800,0.0005300,0,0.0012500,0.0007700,0.0008800,0,S
18,11025,0.0013801,0.0001700,0.0003600,0.0004200,0,0.0000300,0.0009800,0.0004200,0,0.0002200,0.0002800,0.0005300,0,S
22,12333,0.0013594,0.0000300,0.0004500,0.0006100,1,0.0001700,0.0003600,0.0004200,0,0.0000300,0.0009800,0.0004200,0,S
10,19253,0.0015323,0.0001600,0.0016400,0.0000700,1,0.0000300,0.0004500,0.0006100,1,0.0001700,0.0003600,0.0004200,0,S
14,16784,0.0014757,0.0001000,0.0003900,0.0002500,1,0.0001600,0.0016400,0.0000700,1,0.0000300,0.0004500,0.0006100,1,S
18,13832,0.0015124,0.0004000,0.0012900,0.0003000,0,0.0001000,0.0003900,0.0002500,1,0.0001600,0.0016400,0.0000700,1,S
22,13588,0.0014851,0.0003000,0.0006500,0.0001800,1,0.0004000,0.0012900,0.0003000,0,0.0001000,0.0003900,0.0002500,1,S
02,28641,0.0014919,0.0004500,0.0001200,0.0010100,1,0.0003000,0.0006500,0.0001800,1,0.0004000,0.0012900,0.0003000,0,S
06,84190,0.0018746,0.0018300,0.0044200,0.0006000,0,0.0004500,0.0001200,0.0010100,1,0.0003000,0.0006500,0.0001800,1,SE
10,24051,0.0018814,0.0000600,0.0009400,0.0009700,1,0.0018300,0.0044200,0.0006000,0,0.0004500,0.0001200,0.0010100,1,SE
14,6136,0.0017999,0.0003400,0.0000200,0.0003800,1,0.0000600,0.0009400,0.0009700,1,0.0018300,0.0044200,0.0006000,0,SE
18,8291,0.0017142,0.0000200,0.0005000,0.0000800,0,0.0003400,0.0000200,0.0003800,1,0.0000600,0.0009400,0.0009700,1,SE
22,11673,0.0016625,0.0001400,0.0000800,0.0007700,1,0.0000200,0.0005000,0.0000800,0,0.0003400,0.0000200,0.0003800,1,SE
02,41003,0.0017837,0.0010600,0.0015500,0.0007500,0,0.0001400,0.0000800,0.0007700,1,0.0000200,0.0005000,0.0000800,0,SE
06,38020,0.0017763,0.0004500,0.0010600,0.0001700,0,0.0010600,0.0015500,0.0007500,0,0.0001400,0.0000800,0.0007700,1,LE
10,19339,0.0017451,0.0003300,0.0004800,0.0005300,1,0.0004500,0.0010600,0.0001700,0,0.0010600,0.0015500,0.0007500,0,SE
14,5429,0.0016862,0.0000600,0.0007100,0.0001500,0,0.0003300,0.0004800,0.0005300,1,0.0004500,0.0010600,0.0001700,0,LE
14,10936,0.0016508,0.0002500,0.0007300,0.0000100,0,0.0000600,0.0007100,0.0001500,0,0.0003300,0.0004800,0.0005300,1,LE
18,9457,0.0016136,0.0007700,0.0003600,0.0000000,1,0.0002500,0.0007300,0.0000100,0,0.0000600,0.0007100,0.0001500,0,SE
22,11845,0.0015805,0.0003000,0.0006100,0.0002400,1,0.0007700,0.0003600,0.0000000,1,0.0002500,0.0007300,0.0000100,0,SE
02,34411,0.0016276,0.0002800,0.0010300,0.0009300,0,0.0003000,0.0006100,0.0002400,1,0.0007700,0.0003600,0.0000000,1,LE
06,39965,0.0016599,0.0007600,0.0012100,0.0001100,0,0.0002800,0.0010300,0.0009300,0,0.0003000,0.0006100,0.0002400,1,LE
10,21745,0.0016292,0.0005700,0.0003800,0.0002800,1,0.0007600,0.0012100,0.0001100,0,0.0002800,0.0010300,0.0009300,0,LE
14,9169,0.0015464,0.0001000,0.0003100,0.0000600,1,0.0005700,0.0003800,0.0002800,1,0.0007600,0.0012100,0.0001100,0,LE
18,7787,0.0014931,0.0004000,0.0001900,0.0002100,1,0.0001000,0.0003100,0.0000600,1,0.0005700,0.0003800,0.0002800,1,LE
22,10581,0.0014514,0.0002000,0.0004500,0.0002600,0,0.0004000,0.0001900,0.0002100,1,0.0001000,0.0003100,0.0000600,1,LE
02,32137,0.0014635,0.0006800,0.0006200,0.0003200,0,0.0002000,0.0004500,0.0002600,0,0.0004000,0.0001900,0.0002100,1,LE
